file_name,label,x_min,x_max,y_min,y_max
train/0654.jpg,Paper,0.0,364.7,182.3,521.6
train/0654.jpg,Paper,0.0,336.9,253.5,440.7
train/0654.jpg,Paper,674.5,1023.6,0.0,984.1
train/0654.jpg,Paper,0.0,922.4,358.9,908.6999999999999
train/0654.jpg,Paper pack,541.1,791.7,827.2,954.2
train/0654.jpg,Paper,339.0,564.5,0.0,147.0
train/0654.jpg,Paper,537.4,875.7,0.0,98.3
train/0654.jpg,Paper,0.0,365.4,0.0,259.8
train/0654.jpg,Plastic bag,289.9,911.6,66.8,597.3
train/0654.jpg,Paper,518.1,841.1,113.0,180.3
train/0654.jpg,Paper,467.6,793.0,132.6,341.4
train/0654.jpg,Paper,487.3,893.3,130.8,399.5
train/0654.jpg,Paper,14.9,284.09999999999997,0.0,20.6
train/0655.jpg,Plastic,779.9,978.7,644.1,710.4
train/0655.jpg,Plastic bag,768.3,983.3,383.0,560.3
train/0655.jpg,Paper,1.0,88.7,612.8,656.5
train/0655.jpg,Paper,162.9,375.9,315.7,455.9
train/0655.jpg,Plastic bag,0.0,71.8,577.0,623.2
train/0655.jpg,Plastic bag,0.0,151.7,423.6,583.3
train/0655.jpg,Plastic bag,25.1,263.8,331.4,506.4
train/0655.jpg,Plastic bag,408.0,662.6,305.0,390.1
train/0655.jpg,Paper,633.2,728.0,386.8,410.40000000000003
train/0655.jpg,Plastic bag,346.1,652.9000000000001,368.8,470.9
train/0655.jpg,Paper,279.4,356.9,393.1,459.6
train/0655.jpg,Paper,262.8,308.90000000000003,407.9,443.7
train/0655.jpg,Plastic bag,565.8,715.8,715.4,770.3
train/0655.jpg,Plastic,823.9,881.8,544.0,579.8
train/0655.jpg,Paper,466.3,857.4000000000001,404.6,732.2
train/0655.jpg,Paper,80.9,108.0,662.1,701.7
train/0655.jpg,Paper,46.1,541.8,392.1,771.5
train/0655.jpg,Paper,202.5,305.4,558.0,662.1
train/0655.jpg,Paper,361.7,427.4,592.8,631.6999999999999
train/0655.jpg,Paper,267.5,494.7,383.7,663.5999999999999
train/0655.jpg,Paper,373.5,441.9,560.3,637.8
train/0655.jpg,Paper,470.0,620.3,335.7,451.5
train/0655.jpg,Paper,497.1,680.0,426.4,491.4
train/0655.jpg,Paper,533.3,823.1999999999999,472.9,615.4
train/0655.jpg,Paper,519.4,683.5999999999999,490.9,564.8
train/0655.jpg,Paper pack,528.6,559.8000000000001,479.5,537.4
train/0655.jpg,Paper,559.7,745.6,439.6,556.2
train/0655.jpg,Styrofoam,558.1,796.8,475.7,604.2
train/0655.jpg,Paper pack,878.4,929.1999999999999,552.6,591.7
train/0655.jpg,Plastic,829.6,1023.6,659.6,751.3000000000001
train/0655.jpg,General trash,955.3,1023.6999999999999,717.0,778.2
train/0655.jpg,General trash,901.1,1011.2,748.7,807.9000000000001
train/0656.jpg,General trash,57.9,235.3,321.8,638.0
train/0656.jpg,Plastic,387.0,720.2,149.8,825.9000000000001
train/0656.jpg,Plastic,713.5,1023.7,181.6,956.5
train/0656.jpg,Plastic bag,319.7,507.0,813.0,980.9
train/0657.jpg,Paper pack,456.8,728.0,419.6,643.3
train/0658.jpg,Plastic bag,698.9,907.7,146.6,572.6
train/0658.jpg,Plastic bag,309.6,817.3,24.0,930.5
train/0658.jpg,Paper,213.3,319.5,282.1,739.9000000000001
train/0658.jpg,General trash,235.4,320.7,683.3,858.0
train/0659.jpg,Plastic bag,159.2,340.79999999999995,336.6,523.2
train/0659.jpg,Styrofoam,312.6,418.0,250.9,454.8
train/0659.jpg,General trash,522.4,566.3,677.6,743.0
train/0659.jpg,Paper,645.8,778.0999999999999,591.2,731.1
train/0659.jpg,Paper,681.4,891.7,399.2,506.5
train/0659.jpg,Plastic bag,597.6,694.9,266.5,370.1
train/0659.jpg,Plastic bag,665.9,756.8,158.5,342.4
train/0659.jpg,Plastic bag,692.8,774.0999999999999,248.2,429.0
train/0659.jpg,Plastic bag,717.7,808.6,205.9,376.9
train/0659.jpg,General trash,774.1,832.8000000000001,213.3,250.5
train/0659.jpg,General trash,475.9,509.4,736.2,785.3000000000001
train/0659.jpg,Paper pack,130.5,527.7,382.6,937.6
train/0659.jpg,Paper,349.0,458.2,543.2,596.0
train/0659.jpg,Paper,197.8,479.2,383.0,788.3
train/0659.jpg,Paper,238.0,385.8,643.4,728.6999999999999
train/0659.jpg,Paper,210.8,238.20000000000002,629.5,665.7
train/0659.jpg,Paper,243.0,259.8,623.4,665.1
train/0659.jpg,Paper,233.7,255.0,616.6,676.5
train/0659.jpg,Paper,241.3,288.8,601.4,665.6999999999999
train/0660.jpg,Plastic bag,244.1,423.4,302.1,656.0
train/0660.jpg,Plastic bag,294.9,512.0,184.2,532.5999999999999
train/0660.jpg,Plastic bag,411.4,557.4,385.0,695.2
train/0660.jpg,Plastic bag,538.9,972.7,429.4,880.0999999999999
train/0660.jpg,Plastic bag,190.0,377.2,353.5,721.9
train/0660.jpg,Plastic bag,509.0,744.9,151.4,599.4
train/0661.jpg,Plastic bag,534.3,837.8,103.3,282.8
train/0661.jpg,Plastic bag,899.6,1023.8000000000001,84.7,312.3
train/0661.jpg,Plastic bag,826.4,959.7,186.6,339.0
train/0661.jpg,Plastic,233.1,449.7,234.3,505.90000000000003
train/0661.jpg,Plastic bag,0.0,184.9,418.9,748.0
train/0661.jpg,Plastic,139.4,464.5,380.6,841.8
train/0661.jpg,Plastic bag,419.0,954.9,174.7,877.3
train/0662.jpg,Paper,231.3,753.2,314.1,801.4000000000001
train/0663.jpg,Paper pack,171.7,803.9000000000001,253.7,726.3
train/0664.jpg,Plastic bag,216.4,721.6,200.4,607.3
train/0664.jpg,Plastic bag,291.9,439.9,538.2,656.5
train/0664.jpg,Plastic,0.0,306.5,389.6,825.7
train/0664.jpg,Plastic,348.1,709.8,0.0,129.3
train/0664.jpg,General trash,819.1,900.0,481.3,531.1
train/0665.jpg,Plastic bag,37.9,671.8,297.1,535.1
train/0665.jpg,Paper pack,147.6,615.9,359.4,781.0
train/0665.jpg,Plastic bag,297.0,521.2,432.5,796.7
train/0665.jpg,General trash,197.8,567.2,217.7,410.0
train/0665.jpg,General trash,330.5,503.5,457.9,752.0
train/0666.jpg,Plastic bag,358.6,732.4000000000001,47.4,988.4
train/0667.jpg,Paper,0.0,583.4,0.0,602.2
train/0667.jpg,Paper,495.1,1023.7,0.0,178.0
train/0667.jpg,Paper,537.1,1023.7,105.7,330.7
train/0667.jpg,Paper,611.9,743.3,552.9,861.0
train/0667.jpg,Paper,728.0,1023.6,580.3,992.0
train/0667.jpg,Paper,547.6,1023.7,317.5,595.1
train/0667.jpg,Paper,212.3,544.8,14.2,214.29999999999998
train/0667.jpg,Paper,0.0,216.7,0.0,436.8
train/0667.jpg,Plastic bag,438.2,543.5,194.3,230.10000000000002
train/0667.jpg,Plastic bag,526.6,605.8000000000001,201.9,234.2
train/0667.jpg,Paper,439.9,624.8,225.8,242.3
train/0667.jpg,Plastic bag,228.6,384.4,167.4,191.0
train/0667.jpg,Plastic bag,145.9,448.29999999999995,171.9,238.4
train/0667.jpg,Plastic bag,153.4,445.0,184.1,241.5
train/0667.jpg,Paper,12.2,635.6,593.3,894.3
train/0667.jpg,Paper,23.4,615.3,417.5,690.5
train/0667.jpg,Paper,97.5,644.7,148.3,428.40000000000003
train/0668.jpg,Plastic bag,308.1,734.8,216.0,779.8
train/0669.jpg,Paper,127.5,669.7,454.2,779.3
train/0669.jpg,Paper,207.0,345.5,571.9,677.3
train/0669.jpg,Paper,259.1,663.5,416.6,613.5
train/0669.jpg,Paper,123.4,751.9,101.0,547.2
train/0669.jpg,Paper,256.7,359.2,300.0,370.7
train/0669.jpg,Paper,306.4,403.0,309.5,321.6
train/0669.jpg,Paper,275.9,313.59999999999997,365.5,397.6
train/0669.jpg,Paper,289.2,519.2,297.6,399.90000000000003
train/0669.jpg,Paper,381.1,773.5,487.3,906.5
train/0670.jpg,Plastic,232.6,750.7,451.8,666.4
train/0671.jpg,General trash,489.3,626.0,0.0,201.5
train/0671.jpg,General trash,301.3,584.9000000000001,68.7,474.9
train/0671.jpg,General trash,371.1,844.4000000000001,424.9,993.8
train/0671.jpg,Paper pack,331.1,612.2,405.3,797.6
train/0671.jpg,Plastic bag,661.8,968.5,148.1,507.79999999999995
train/0672.jpg,Plastic bag,192.3,901.0999999999999,240.8,801.2
train/0672.jpg,General trash,453.1,886.1,501.8,920.3
train/0673.jpg,Plastic bag,70.1,293.9,0.0,113.5
train/0673.jpg,Metal,912.6,984.7,763.9,811.1
train/0673.jpg,Plastic bag,0.0,1023.7,0.0,1023.7
train/0674.jpg,General trash,195.3,268.4,88.4,240.8
train/0674.jpg,General trash,282.2,373.4,119.2,238.4
train/0674.jpg,General trash,376.4,455.09999999999997,168.6,237.7
train/0674.jpg,General trash,463.2,546.5,95.2,237.8
train/0674.jpg,General trash,561.0,635.2,107.7,237.7
train/0674.jpg,General trash,659.8,747.9,104.0,235.0
train/0674.jpg,General trash,771.6,838.6,75.2,234.0
train/0675.jpg,Plastic bag,73.9,929.5,396.9,933.6
train/0675.jpg,Battery,76.4,200.8,398.2,927.5
train/0675.jpg,Battery,192.3,307.3,400.6,928.9
train/0675.jpg,Battery,304.8,416.0,412.8,927.5
train/0675.jpg,Battery,409.7,523.5,415.2,931.3
train/0675.jpg,Battery,512.3,628.4,419.9,926.5
train/0675.jpg,Battery,797.5,928.3,438.2,917.7
train/0675.jpg,Battery,705.3,832.8,432.8,919.4000000000001
train/0675.jpg,Battery,608.0,730.2,425.7,926.5
train/0676.jpg,Paper,346.7,870.0999999999999,360.6,779.1
train/0677.jpg,Paper pack,199.7,684.7,210.9,632.5
train/0678.jpg,Paper,81.3,294.4,601.7,859.1
train/0678.jpg,Paper,807.4,871.6999999999999,203.9,269.3
train/0679.jpg,Paper pack,740.9,839.8,751.7,805.8000000000001
train/0679.jpg,Paper pack,798.8,844.9,749.0,797.5
train/0679.jpg,Paper pack,808.0,843.2,737.8,781.0
train/0679.jpg,Plastic,759.9,881.5,390.3,505.1
train/0679.jpg,General trash,476.1,696.9000000000001,824.9,998.4
train/0679.jpg,General trash,392.1,516.0,861.2,934.3000000000001
train/0679.jpg,General trash,904.8,1018.9,865.0,929.5
train/0679.jpg,General trash,767.3,1014.5,810.2,893.0
train/0679.jpg,General trash,772.4,880.4,790.6,893.5
train/0679.jpg,Paper pack,591.6,797.5,774.6,889.6
train/0679.jpg,General trash,752.8,798.9,436.1,499.6
train/0679.jpg,General trash,755.1,935.9000000000001,481.5,626.0
train/0679.jpg,General trash,817.8,1023.6999999999999,575.2,841.1
train/0679.jpg,Plastic bag,248.9,855.4,190.2,887.3
train/0679.jpg,General trash,675.9,871.5999999999999,889.9,1014.6
train/0679.jpg,Plastic,873.0,969.8,545.8,743.5999999999999
train/0679.jpg,General trash,829.6,915.3000000000001,665.7,771.1
train/0680.jpg,Styrofoam,518.1,949.6,380.3,844.2
train/0680.jpg,Styrofoam,291.0,552.6,145.9,465.6
train/0680.jpg,Plastic bag,0.0,248.6,242.1,729.7
train/0680.jpg,Styrofoam,120.6,533.6,177.8,737.9000000000001
train/0680.jpg,Plastic bag,331.4,478.7,509.6,694.2
train/0681.jpg,Metal,141.0,376.4,61.0,366.4
train/0681.jpg,General trash,281.9,384.0,351.5,407.4
train/0681.jpg,Plastic bag,437.8,656.0,6.4,125.60000000000001
train/0681.jpg,Plastic bag,517.6,728.9000000000001,101.6,306.79999999999995
train/0681.jpg,Plastic bag,346.7,603.7,6.4,708.6999999999999
train/0681.jpg,Plastic,638.5,917.1,188.3,601.1
train/0681.jpg,Plastic,574.7,858.6,294.9,696.2
train/0681.jpg,General trash,673.5,726.8,319.0,547.2
train/0681.jpg,Plastic,272.8,583.4000000000001,412.8,725.4000000000001
train/0681.jpg,Paper,308.8,540.9,407.7,724.7
train/0681.jpg,General trash,524.7,811.4000000000001,488.0,723.7
train/0681.jpg,Plastic,0.0,330.9,331.5,773.4
train/0681.jpg,General trash,107.4,175.2,509.6,698.6
train/0681.jpg,Plastic,233.4,448.5,711.4,997.2
train/0681.jpg,General trash,40.4,183.4,771.7,932.2
train/0681.jpg,General trash,523.9,613.6,141.9,351.5
train/0681.jpg,General trash,342.3,411.1,887.5,971.1
train/0681.jpg,Paper,432.8,713.2,675.9,983.0
train/0682.jpg,General trash,331.9,638.0,483.0,671.4
train/0682.jpg,Plastic bag,843.2,977.6,721.8,899.5999999999999
train/0683.jpg,Metal,131.7,852.0,234.2,577.8
train/0684.jpg,Paper,421.2,468.3,121.1,145.5
train/0684.jpg,Plastic bag,491.7,577.0,139.2,186.89999999999998
train/0684.jpg,Plastic bag,419.9,525.6,142.5,481.8
train/0684.jpg,Plastic bag,432.8,731.1,174.5,415.0
train/0684.jpg,Plastic bag,343.0,460.5,507.2,645.6
train/0684.jpg,Paper,341.7,369.09999999999997,514.3,576.8
train/0684.jpg,Styrofoam,195.0,465.2,700.4,937.4
train/0684.jpg,Plastic bag,9.1,353.1,314.2,725.4
train/0684.jpg,Plastic bag,446.3,840.8,257.8,654.5
train/0684.jpg,Paper,385.7,428.0,642.5,655.7
train/0684.jpg,Paper,442.9,545.8,611.3,811.1999999999999
train/0684.jpg,Plastic bag,480.5,951.2,417.5,911.7
train/0684.jpg,Paper,219.1,458.5,653.7,706.8000000000001
train/0684.jpg,Paper,507.9,560.4,965.3,1009.0
train/0685.jpg,Metal,340.3,607.8,367.7,740.0
train/0686.jpg,Metal,307.8,829.5999999999999,195.6,927.5
train/0687.jpg,Paper,293.6,782.2,397.7,594.0
train/0688.jpg,Paper,127.2,729.9000000000001,92.1,1023.7
train/0689.jpg,Plastic bag,297.9,587.4,0.0,318.6
train/0689.jpg,Plastic bag,158.7,505.4,511.3,969.5
train/0689.jpg,Plastic bag,358.3,657.2,191.7,637.3
train/0689.jpg,Plastic bag,632.9,911.8,57.2,584.1
train/0690.jpg,General trash,186.9,507.6,419.6,630.4000000000001
train/0691.jpg,Paper,446.0,1023.8,0.0,129.7
train/0691.jpg,Paper,209.3,393.4,375.5,737.2
train/0691.jpg,Plastic,80.8,293.1,501.2,767.7
train/0691.jpg,Paper,0.0,262.3,336.9,719.2
train/0691.jpg,Paper,278.9,470.4,654.9,800.2
train/0691.jpg,Paper,456.1,700.7,525.5,785.9
train/0691.jpg,Plastic,345.4,693.0999999999999,405.0,720.6
train/0691.jpg,Metal,507.4,608.0,423.6,461.90000000000003
train/0691.jpg,Paper,664.9,991.8,255.7,684.7
train/0691.jpg,Plastic bag,474.9,771.8,397.2,437.8
train/0691.jpg,Plastic bag,725.6,888.9000000000001,403.6,529.9
train/0691.jpg,Paper,755.3,858.1999999999999,472.4,560.1
train/0691.jpg,General trash,420.1,609.6,456.5,626.5
train/0692.jpg,Plastic bag,188.6,684.3,269.7,655.0
train/0693.jpg,General trash,525.2,772.1,358.9,550.4
train/0693.jpg,General trash,733.8,811.0,279.6,335.70000000000005
train/0693.jpg,General trash,570.2,723.9000000000001,348.7,359.9
train/0693.jpg,General trash,705.0,847.2,339.0,387.8
train/0694.jpg,Paper,600.4,791.4,148.3,549.2
train/0694.jpg,Paper,652.2,716.7,191.7,238.1
train/0694.jpg,General trash,852.3,949.5999999999999,483.6,497.5
train/0694.jpg,Plastic,118.6,151.39999999999998,698.2,812.3000000000001
train/0694.jpg,Plastic bag,0.0,127.5,707.4,931.9
train/0694.jpg,Paper,640.0,827.4,411.8,625.8
train/0694.jpg,Paper,698.7,727.4000000000001,392.5,477.2
train/0694.jpg,Paper,687.5,740.3,490.7,543.5
train/0694.jpg,Paper,818.5,840.3,520.5,568.6
train/0694.jpg,Plastic,715.9,789.0,355.9,496.4
train/0694.jpg,Plastic,741.3,847.0,415.8,543.1
train/0694.jpg,Plastic,741.6,785.8000000000001,530.3,560.4
train/0694.jpg,Styrofoam,133.8,663.0999999999999,536.4,859.4
train/0694.jpg,Styrofoam,434.3,634.2,306.1,602.1
train/0694.jpg,Paper pack,506.9,551.3,355.9,441.2
train/0694.jpg,Styrofoam,132.1,532.9,435.8,843.8
train/0694.jpg,Paper,150.9,293.9,183.5,272.9
train/0694.jpg,Plastic,131.3,360.6,162.2,344.4
train/0694.jpg,Paper,207.7,438.6,159.8,433.1
train/0694.jpg,Metal,387.8,447.5,335.6,416.90000000000003
train/0694.jpg,Paper,388.3,437.1,347.8,405.40000000000003
train/0694.jpg,General trash,251.9,532.5,547.6,840.8
train/0694.jpg,Plastic,132.3,411.7,261.8,582.8
train/0694.jpg,Plastic bag,0.0,287.5,767.0,1023.7
train/0694.jpg,Paper,506.4,902.0999999999999,531.3,1023.6999999999999
train/0694.jpg,Paper,550.9,824.9,580.7,1023.6
train/0694.jpg,Plastic bag,569.1,745.9000000000001,677.6,935.6
train/0694.jpg,Metal,586.7,699.0,823.9,924.8
train/0694.jpg,Plastic,690.8,723.3,754.8,925.8
train/0694.jpg,Plastic bag,201.4,637.2,745.3,1023.5999999999999
train/0694.jpg,General trash,199.9,367.3,196.7,535.0
train/0694.jpg,General trash,381.7,505.6,478.5,535.4
train/0694.jpg,General trash,437.3,634.4,367.1,471.70000000000005
train/0694.jpg,General trash,684.2,837.9000000000001,634.6,1023.7
train/0695.jpg,General trash,112.4,905.1,438.5,808.6
train/0696.jpg,Plastic bag,510.3,746.3,255.0,452.3
train/0696.jpg,Plastic bag,270.6,517.1,192.5,516.1
train/0696.jpg,Plastic bag,453.4,622.4,369.8,561.5
train/0696.jpg,Plastic bag,608.8,799.8,552.6,684.9000000000001
train/0696.jpg,Plastic bag,265.8,450.0,416.3,680.4000000000001
train/0696.jpg,Plastic bag,288.8,624.4000000000001,509.0,757.9
train/0696.jpg,Plastic bag,539.4,780.5,352.0,640.8
train/0696.jpg,Plastic,332.5,422.2,639.5,702.2
train/0696.jpg,General trash,338.6,404.3,633.7,708.1
train/0697.jpg,Plastic bag,348.4,646.0999999999999,597.1,667.7
train/0698.jpg,Plastic bag,268.9,688.5,444.7,732.2
train/0698.jpg,Paper,774.8,1023.6999999999999,307.6,593.3
train/0699.jpg,General trash,739.2,811.4000000000001,574.9,632.1
train/0699.jpg,General trash,149.0,254.9,406.9,453.79999999999995
train/0699.jpg,General trash,449.1,565.3000000000001,275.5,336.7
train/0700.jpg,Paper,327.1,736.2,540.2,934.4000000000001
train/0700.jpg,General trash,372.8,1001.5999999999999,187.4,794.9
train/0700.jpg,Paper,395.5,743.3,669.5,798.3
train/0700.jpg,Paper,368.4,397.9,727.1,817.3000000000001
train/0700.jpg,Paper,388.7,402.9,756.1,808.9
train/0701.jpg,Paper,273.5,686.5,272.6,633.2
train/0702.jpg,Paper pack,735.5,813.7,274.6,331.8
train/0702.jpg,Plastic bag,695.9,999.0999999999999,291.6,700.0
train/0702.jpg,Paper,684.4,812.1,299.0,476.4
train/0702.jpg,Plastic bag,442.2,780.7,542.1,887.2
train/0702.jpg,Plastic bag,295.4,814.8,45.0,658.6
train/0702.jpg,Plastic bag,79.2,437.8,266.8,842.0999999999999
train/0703.jpg,Plastic bag,142.5,710.1,197.8,1023.7
train/0704.jpg,Plastic,367.1,669.5,403.8,671.5
train/0704.jpg,Plastic bag,349.8,665.7,535.9,663.1
train/0705.jpg,General trash,311.9,771.0999999999999,259.4,796.1
train/0706.jpg,Plastic bag,386.4,616.0,246.6,580.3
train/0707.jpg,Plastic bag,460.2,868.0999999999999,0.0,554.7
train/0707.jpg,Plastic bag,267.9,473.9,228.2,497.7
train/0707.jpg,Plastic bag,159.2,503.8,407.7,881.4
train/0707.jpg,Plastic bag,463.7,799.7,298.7,765.0
train/0708.jpg,Paper pack,363.3,626.7,428.2,641.0
train/0709.jpg,General trash,340.3,572.9,412.4,680.5999999999999
train/0710.jpg,Plastic bag,428.4,624.8,517.6,677.6
train/0711.jpg,Styrofoam,0.0,79.7,794.8,1023.6999999999999
train/0711.jpg,Styrofoam,56.4,410.7,802.2,1023.7
train/0711.jpg,Styrofoam,958.7,1023.7,841.5,1023.7
train/0711.jpg,Styrofoam,775.4,998.0999999999999,824.9,1023.7
train/0711.jpg,General trash,288.3,348.7,809.3,1023.5999999999999
train/0711.jpg,Styrofoam,408.6,619.4000000000001,822.5,1023.6
train/0711.jpg,Styrofoam,611.8,785.8,820.1,1023.6
train/0711.jpg,General trash,718.5,778.4,821.5,1023.7
train/0711.jpg,Styrofoam,885.1,1023.8,0.0,303.1
train/0711.jpg,Styrofoam,770.5,947.5,0.0,287.5
train/0711.jpg,Styrofoam,567.6,809.6,0.0,284.4
train/0711.jpg,Styrofoam,308.3,594.0,0.0,288.8
train/0711.jpg,Styrofoam,0.0,192.0,0.0,230.6
train/0711.jpg,Styrofoam,35.6,308.6,0.0,237.7
train/0711.jpg,General trash,693.3,801.5,0.0,284.8
train/0711.jpg,Styrofoam,915.8,1023.6999999999999,360.6,844.8
train/0711.jpg,Styrofoam,805.8,907.0999999999999,795.1,839.5
train/0711.jpg,Styrofoam,809.7,1008.8000000000001,307.1,829.6
train/0711.jpg,Styrofoam,704.5,859.2,281.7,830.9000000000001
train/0711.jpg,Styrofoam,0.0,297.4,254.3,805.9000000000001
train/0711.jpg,General trash,29.5,291.1,266.2,806.0
train/0711.jpg,Styrofoam,102.9,400.6,271.6,830.0
train/0711.jpg,General trash,55.6,138.4,596.0,712.5
train/0711.jpg,Styrofoam,340.1,743.1,273.9,851.9
train/0712.jpg,Plastic,368.8,624.5,367.2,665.4
train/0712.jpg,General trash,454.4,525.5,173.0,650.7
train/0712.jpg,Paper,404.0,597.4,495.5,628.3
train/0713.jpg,General trash,218.8,778.5,292.6,885.4
train/0714.jpg,Paper pack,0.7,949.9000000000001,207.2,754.0
train/0715.jpg,Plastic,498.8,1023.8,0.0,857.4
train/0715.jpg,Plastic,818.3,1023.8,0.0,263.8
train/0715.jpg,Plastic bag,0.0,457.4,0.0,486.3
train/0715.jpg,Metal,526.5,717.2,273.6,812.7
train/0716.jpg,Plastic bag,191.2,329.1,266.5,573.6
train/0716.jpg,Plastic bag,281.1,656.0,124.3,980.3
train/0716.jpg,Plastic,384.3,512.8,354.2,495.7
train/0716.jpg,Plastic,326.6,472.90000000000003,379.3,541.5
train/0716.jpg,Plastic,370.0,621.7,134.4,469.6
train/0717.jpg,Paper pack,336.6,781.9000000000001,351.0,713.9
train/0718.jpg,Styrofoam,820.1,898.7,394.4,514.0
train/0718.jpg,Styrofoam,4.4,850.3,237.5,928.0
train/0718.jpg,Plastic bag,842.5,867.9,509.5,558.5
train/0718.jpg,Plastic bag,757.2,1023.7,531.8,867.5
train/0718.jpg,Plastic bag,899.7,963.0,799.7,847.2
train/0718.jpg,Plastic bag,849.9,935.9,839.6,907.9
train/0718.jpg,Plastic bag,679.6,911.6,861.5,1023.8
train/0719.jpg,General trash,216.7,852.5999999999999,222.5,970.9
train/0720.jpg,Paper,243.1,772.7,416.0,785.5
train/0721.jpg,Plastic bag,236.0,312.2,345.7,412.0
train/0721.jpg,Plastic bag,240.1,1023.7,280.9,870.6
train/0722.jpg,Clothing,106.7,1023.8000000000001,0.0,935.6
train/0722.jpg,Glass,762.4,977.5,595.6,829.9000000000001
train/0722.jpg,Glass,540.2,740.3000000000001,582.1,839.5
train/0722.jpg,Glass,295.9,495.0,626.8,895.0
train/0722.jpg,Glass,123.7,298.9,410.1,621.4000000000001
train/0722.jpg,Glass,294.9,570.2,206.6,569.3
train/0722.jpg,Glass,600.1,857.6,254.3,574.3
train/0723.jpg,General trash,303.6,648.5,288.0,542.5
train/0724.jpg,General trash,147.3,576.7,592.3,794.5
train/0725.jpg,Paper,287.1,893.0,216.7,745.4000000000001
train/0726.jpg,Plastic bag,465.8,552.1,0.0,54.5
train/0726.jpg,Plastic bag,538.2,1023.8000000000001,0.0,151.0
train/0726.jpg,Plastic bag,275.3,523.2,118.5,529.6
train/0726.jpg,Plastic bag,446.5,609.3,204.2,686.4
train/0726.jpg,Plastic bag,525.0,851.1,230.9,809.3
train/0727.jpg,Plastic,473.7,713.8,315.9,419.29999999999995
train/0727.jpg,Glass,419.6,867.9000000000001,619.7,727.9000000000001
train/0727.jpg,Glass,30.1,511.6,648.9,791.0999999999999
train/0727.jpg,Glass,389.4,687.7,705.0,820.8
train/0727.jpg,Plastic bag,0.0,181.8,178.3,723.5999999999999
train/0727.jpg,Plastic,101.9,374.79999999999995,503.9,649.9
train/0727.jpg,Plastic,483.2,811.3,680.1,814.2
train/0727.jpg,Glass,498.5,923.5,555.4,651.6999999999999
train/0727.jpg,Glass,622.1,927.2,499.6,560.0
train/0727.jpg,Glass,377.9,500.79999999999995,287.7,401.5
train/0727.jpg,Glass,432.1,824.2,388.8,555.7
train/0727.jpg,Plastic,527.2,642.0,488.4,568.1
train/0727.jpg,Plastic,312.9,532.0,509.7,558.0
train/0727.jpg,Metal,294.3,425.0,527.2,588.2
train/0727.jpg,Glass,279.7,479.1,398.0,504.2
train/0727.jpg,Plastic bag,0.0,319.0,143.2,401.7
train/0727.jpg,Paper,0.0,128.0,0.0,165.8
train/0728.jpg,Plastic,920.9,970.1999999999999,536.0,576.1
train/0728.jpg,Plastic,474.7,506.09999999999997,377.7,455.2
train/0728.jpg,Plastic bag,8.7,369.09999999999997,79.9,595.3
train/0728.jpg,Plastic bag,137.3,225.70000000000002,80.9,133.7
train/0728.jpg,Plastic bag,96.6,143.1,99.4,137.4
train/0728.jpg,Plastic bag,308.9,549.7,377.7,815.0
train/0728.jpg,Plastic,370.6,417.6,341.0,463.3
train/0728.jpg,Plastic,411.8,502.3,245.4,454.4
train/0728.jpg,Plastic bag,533.3,823.5,334.5,618.9
train/0728.jpg,Plastic bag,643.1,983.1,429.8,891.1
train/0728.jpg,Plastic,655.9,728.4,623.4,847.5
train/0728.jpg,Plastic,551.1,625.4,394.1,466.40000000000003
train/0729.jpg,Plastic,142.7,831.7,361.7,798.2
train/0730.jpg,Plastic bag,376.4,691.3,248.6,926.2
train/0731.jpg,Plastic,231.6,734.1,315.2,574.5
train/0732.jpg,Paper,221.1,877.0,208.0,649.4
train/0732.jpg,Paper,392.8,663.0,342.3,492.1
train/0733.jpg,Metal,135.8,779.2,296.9,877.6999999999999
train/0734.jpg,Clothing,133.1,500.79999999999995,97.5,961.2
train/0734.jpg,Clothing,519.4,995.5,82.0,951.8
train/0735.jpg,Paper,38.3,83.5,693.8,763.5999999999999
train/0735.jpg,Paper,59.7,370.3,519.1,1021.6
train/0735.jpg,General trash,511.7,571.4,557.7,617.0
train/0735.jpg,Paper,557.2,988.4000000000001,418.5,758.5
train/0735.jpg,Paper,676.1,1023.8,134.4,541.1
train/0736.jpg,Paper,338.8,922.2,0.0,367.7
train/0736.jpg,General trash,805.8,954.0999999999999,0.0,278.3
train/0736.jpg,Paper pack,464.8,593.6,567.9,757.9
train/0736.jpg,Paper pack,383.2,579.0,469.0,736.2
train/0737.jpg,Plastic,216.9,818.1,302.4,608.0
train/0738.jpg,Plastic,504.2,571.9,264.1,313.90000000000003
train/0738.jpg,Styrofoam,185.9,415.8,316.7,366.2
train/0738.jpg,Styrofoam,114.1,172.3,363.7,443.4
train/0738.jpg,Plastic,114.8,187.3,460.2,556.5
train/0738.jpg,Plastic,47.4,190.0,506.2,653.2
train/0738.jpg,General trash,0.0,189.3,556.4,601.1
train/0738.jpg,Plastic bag,0.0,372.8,613.8,756.3
train/0738.jpg,Plastic bag,717.9,925.8,745.9,931.8
train/0738.jpg,Plastic bag,567.5,818.8,675.6,794.5
train/0738.jpg,Plastic bag,168.0,806.3,744.6,960.5
train/0738.jpg,General trash,460.9,1023.6999999999999,594.3,896.3
train/0738.jpg,Plastic,257.0,651.8,795.7,940.2
train/0738.jpg,Plastic,168.0,961.4,292.3,768.2
train/0739.jpg,General trash,197.4,662.3,394.4,693.0999999999999
